2007-12-01,4958
2008-01-01,8359.3
2008-02-01,12178.14286
2008-03-01,1735.535714
2008-04-01,2178.566667
2008-05-01,1424.419355
2008-06-01,1237.714286
2008-07-01,1343.454545
2008-08-01,2100.580645
2008-09-01,3135.6
2008-10-01,2644.517241
2008-11-01,2929
2008-12-01,2971.483871
2009-01-01,4590.870968
2009-02-01,2453.464286
2009-03-01,1603.290323
2009-04-01,1760.5
2009-05-01,1483.483871
2009-06-01,1376.533333
2009-07-01,1725.935484
2009-08-01,2844.645161
2009-09-01,5786.461538
2009-10-01,6445.642857
2009-11-01,6952.214286
2009-12-01,7556.032258
2010-01-01,13760.17241
2010-02-01,12469.23077
2010-03-01,2277.322581
2010-04-01,2503.966667
2010-05-01,1698.451613
2010-06-01,1425.535714
2010-07-01,1848.615385
2010-08-01,3838.322581
2010-09-01,9605.466667
2010-10-01,6985.677419
2010-11-01,8732.5
2010-12-01,7899.064516
2011-01-01,9540.903226
2011-02-01,3907.107143
2011-03-01,2085.870968
2011-04-01,3015.566667
2011-05-01,1886.193548
2011-06-01,1695.9
2011-07-01,3470.645161
2011-08-01,4622.225806
2011-09-01,9086.689655
2011-10-01,6864.866667
2011-11-01,7461.966667
2011-12-01,7556.310345
2012-01-01,19610.45161
2012-02-01,25008.7931
2012-03-01,24771.03226
2012-04-01,3943.310345
2012-05-01,3136.387097
2012-06-01,2406.866667
2012-07-01,3127.645161
2012-08-01,5017.774194
2012-09-01,13273.73333
2012-10-01,9823.806452
2012-11-01,7519.666667
2012-12-01,9169.16129
2013-01-01,13726.90323
2013-02-01,4432.5
2013-03-01,2776.516129
2013-04-01,2286.633333
2013-05-01,1913.451613
2013-06-01,1650.933333
2013-07-01,2040.033333
2013-08-01,2734.064516
2013-09-01,13740.26667
2013-10-01,10564.35484
2013-11-01,7608.4
2013-12-01,8706.193548
2014-01-01,26366.56667
2014-02-01,24504.89286
2014-03-01,2169.032258
2014-04-01,1879
2014-05-01,2449.548387
2014-06-01,1487.9
2014-07-01,1903.580645
2014-08-01,3121.333333
2014-09-01,8773.633333
2014-10-01,9429.290323
2014-11-01,4370.566667
2014-12-01,4122.709677
2015-01-01,7644.741935
2015-02-01,4147.074074
2015-03-01,1799.709677
2015-04-01,1405.5
2015-05-01,1648.193548
2015-06-01,1090.566667
2015-07-01,1282.290323
2015-08-01,1804.548387
2015-09-01,4573.2
2015-10-01,3113.7
2015-11-01,10477.3
2015-12-01,6659.870968
2016-01-01,6043.3
