2010-02-01,32990.77
2010-03-01,22809.285
2010-04-01,30103.352
2010-05-01,16673.5375
2010-06-01,16685.175
2010-07-01,16383.002
2010-08-01,16144.7025
2010-09-01,17978.3175
2010-10-01,26928.906
2010-11-01,23040.35
2010-12-01,34796.776
2011-01-01,17286.6475
2011-02-01,31440.6575
2011-03-01,20705.835
2011-04-01,33011.39
2011-05-01,17062.93
2011-06-01,15744.6425
2011-07-01,15771.246
2011-08-01,14765.4875
2011-09-01,17551.282
2011-10-01,24701.7075
2011-11-01,24634.3775
2011-12-01,34902.414
2012-01-01,17551.3375
