2013-07-01,2040.033333
2013-08-01,2734.064516
2013-09-01,13740.26667
2013-10-01,10564.35484
2013-11-01,7608.4
2013-12-01,8706.193548
2014-01-01,26366.56667
2014-02-01,24504.89286
2014-03-01,2169.032258
2014-04-01,1879
2014-05-01,2449.548387
2014-06-01,1487.9
2014-07-01,1903.580645
2014-08-01,3121.333333
2014-09-01,8773.633333
2014-10-01,9429.290323
2014-11-01,4370.566667
2014-12-01,4122.709677
2015-01-01,7644.741935
2015-02-01,4147.074074
2015-03-01,1799.709677
2015-04-01,1405.5
2015-05-01,1648.193548
2015-06-01,1090.566667
